,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
11," Oh no, Nicole, we're so sorry to hear this. It would be our pleasure to assist you on this. Kindly s ",False,0,nicoleleaderx,2020-05-28 21:20:07,True,1.2661077823626936e+18,1266117068837081092,425163500.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7723,0.274,0.064,0.662
12," Hi there! Please DM us verifying your full name, email, and mailing address linked to this order. We' ",False,0,JenniferH___,2020-05-28 21:01:01,True,1.2661015325729997e+18,1266112265268404226,572786600.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.3802,0.132,0.0,0.868
13," HI there! We're sorry to hear this! Please DM us verifying your full name, email, and mailing address li ",False,0,cfbajenny,2020-05-28 20:31:17,True,1.2661011191529882e+18,1266104779727671302,9.993712013561897e+17,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.4421,0.149,0.06,0.79
14," Hi! We would be more than happy to further assist you. Can you please DM us your full name, e-mail ",False,0,leilajahanshahi,2020-05-28 20:15:45,True,1.2660946054073262e+18,1266100873194766336,2661619606.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7629,0.267,0.0,0.733
15," Hi there, we can look further into this! Are you able to provide us your full name, email and ship ",False,1,totsandtantrums,2020-05-28 18:17:43,True,1.2659856487054172e+18,1266071168542539781,8.086021263688335e+17,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.0,0.0,0.0,1.0
16," Hi there, we will be more than happy to help! Please DM us your full name, email, and order number al ",False,0,Monique_Lane,2020-05-28 16:36:52,True,1.266030024332804e+18,1266045788171448329,89013888.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.8615,0.383,0.0,0.617
17," Hey there, you may send over your complaints to our email inbox at customerservice.uk.com. Hope to hear from you!",False,0,Saffy_Saf,2020-05-28 14:13:23,False,1.2660027664696975e+18,1266009680691724288,526600841.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.126,0.139,0.118,0.743
18," Uh-oh! We can look into this for you. Please DM us with your full name, email and mailing address. T ",False,0,JaneRambo2019,2020-05-27 21:35:22,True,1.2657566276108739e+18,1265758520647004162,2253594902.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.3802,0.12,0.0,0.88
19," Hey Rob, we're more than happy to clarify. For security reasons, we kindly request that your wife se ",False,0,robobrien2014,2020-05-27 15:10:39,True,1.2656601868380406e+18,1265661704643502080,2342187446.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7165,0.352,0.132,0.515
20," Hey Jon, we're so sorry to hear this and would love to investigate this further. Please DM us with ",False,0,jonsmithmusic_,2020-05-27 13:28:05,True,1.2655643056987587e+18,1265635890996613121,168846417.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.6964,0.268,0.072,0.66
21, We're happy to hear it Emily! Have a lovely day!,False,0,emilyfisherldn,2020-05-27 09:05:50,False,1.2655650515928515e+18,1265569893283479553,9.821706118363382e+17,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.8436,0.503,0.0,0.497
22," Hi there! We're happy to take a look into this for you. Can you please DM us with your order number, and ",False,0,RyanTorme,2020-05-26 19:45:52,True,1.26534773582327e+18,1265368575252070406,732894960.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7644,0.285,0.0,0.715
23, Hi there! We're happy to take a look into this for you! Can you please DM us with your account info? (Ful ,False,0,ErinRW05,2020-05-26 17:35:53,True,1.2652483722959421e+18,1265335866181943297,898282579.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7639,0.248,0.0,0.752
24," Hi, returns may take up to 14 days to arrive to our warehouse. Please keep an eye out for a confirm ",False,0,danelle_french,2020-05-26 13:48:08,True,1.2652473938109645e+18,1265278551143485440,20505472.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.3182,0.103,0.0,0.897
25," Hi there! No worries, we are here to help! Please DM us your full name, order number, and complete addre ",False,0,KalTatter,2020-05-26 12:58:46,True,1.2652539251852575e+18,1265266126453342210,2379352414.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.8029,0.365,0.0,0.635
26, Hi there. We're sorry to keep you waiting! You may experience a delay in receiving your package as we ,False,1,aalleexiss1,2020-05-26 10:46:26,True,1.2652094755830129e+18,1265232823516123137,1.1583146690413076e+18,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,-0.4389,0.0,0.186,0.814
27," Hi there! Please DM us verifying your full name, email, and mailing address linked to this order. We'd ",False,1,KatieHirst7,2020-05-25 16:08:51,True,1.2649479572683858e+18,1264951574239031299,1.1166698060260803e+18,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.3802,0.132,0.0,0.868
28, Hi there. We're so sorry for the site issues. We do not have any reported issues thus far. We recommend c ,False,0,rachapps,2020-05-25 13:56:06,True,1.2648962405605458e+18,1264918164858712064,323833793.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.1923,0.108,0.075,0.818
29, Uh-oh! Seems like your order didn't go through. The charge you're seeing is a pending transaction which ,False,0,ShannenCAH,2020-05-24 21:55:50,True,1.2646730747939267e+18,1264676508137816064,1022143484.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.4199,0.149,0.0,0.851
30, Uh-oh! Sounds like your order didn't go through! What you're seeing on your bank account is a pending ,False,0,laurenchorno,2020-05-24 21:18:43,True,1.264665137170002e+18,1264667165569015813,472393509.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.4738,0.154,0.0,0.846
31,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,86,,2020-05-24 08:05:10,True,,1264467464559132673,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,24,False,False,,,0.6124,0.25,0.0,0.75
32," Hey there. We can access this information with your order number, but for security purposes we need ",False,0,NatashaKLondon,2020-05-24 01:30:21,True,1.264364506123309e+18,1264368102550183936,44337193.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.5023,0.221,0.0,0.779
33, Hi there! We're happy to take a look into this for you. Can you please DM us with your order number ,False,0,NatashaKLondon,2020-05-24 01:13:29,True,1.2643449878456566e+18,1264363859948851201,44337193.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7644,0.297,0.0,0.703
34, Oh no! We're so sorry for the order issues. We're happy to take a look into this for you. Can you pl ,False,0,CassiaRowsell,2020-05-23 22:42:40,True,1.264311095096832e+18,1264325906107191300,483020878.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.5025,0.155,0.068,0.777
35," Hi there. We're so sorry for the return delays! Can you please DM us with your order number, and for ",False,0,ThakrarRisha,2020-05-23 22:32:52,True,1.2643044658023383e+18,1264323440988893186,1.1385705947509924e+18,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.2848,0.172,0.077,0.751
36," Hey there, so sorry for the confusion! Since your order was split into two parcels, you should have rec ",False,1,Shaletee18,2020-05-23 22:31:45,True,1.2643071858755502e+18,1264323157718073344,1.2566847823958385e+18,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,-0.4995,0.0,0.199,0.801
37," Oops! Though the site has this lovely sweater marked as ""coming soon,"" we have no plans currently to b ",False,0,jamessettle,2020-05-23 22:20:33,True,1.264312167748309e+18,1264320338181136384,35338071.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.5562,0.2,0.092,0.709
38," Hey there! We've got great news! This specific model of mirror will be re-released later this year, so be ",False,0,LRD1402,2020-05-23 21:41:19,True,1.264278588515328e+18,1264310465137688579,35512350.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.6892,0.206,0.0,0.794
39," Hey there, we'd love nothing more than to honor your birthday wishes! Kindly send us a DM with your acco ",False,0,vicky_mrs,2020-05-23 19:04:47,True,1.264270552035922e+18,1264271074511986690,1000290402.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.9145,0.444,0.0,0.556
40," Hi! Due to safety measures regarding COVID-19, your order may take slightly longer to be delivered. Re ",False,0,pgreen_2020,2020-05-23 16:53:12,True,1.2642235313966653e+18,1264237959903154176,535517277.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.4753,0.162,0.0,0.838
41," Let's see if we can help! Please DM us with your full name, email and mailing address. Hope to hear ",False,0,hannahmaddocks,2020-05-23 14:25:58,True,1.2641180395172454e+18,1264200908285587457,19911111.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.8016,0.325,0.0,0.675
42, Oh no! We're so sorry about the mix up! We're happy to take a look into this for you. Can you please DM ,False,0,mumbossHQ,2020-05-22 19:53:53,True,1.2639109494902415e+18,1263921041547673603,3107972839.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.7043,0.232,0.061,0.706
43," Oh no, we're sorry to hear this. Please DM us your full name, email, and order number. Chat soon! ",False,0,DonnaDundasBlog,2020-05-22 14:36:56,False,1.2638351429021655e+18,1263841279269654528,7.721718930970706e+17,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.4436,0.196,0.06,0.744
44," Hey, please confirm the full name, email address and the billing address, so we can look in to you ",False,0,cazzytheblondie,2020-05-22 11:55:28,True,1.2638002976605266e+18,1263800644634316800,36458686.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.3182,0.113,0.0,0.887
45, Hi there! Sorry to hear you haven't received your order. We will gladly have a look into this. Please DM u ,False,0,zokate8,2020-05-21 12:25:26,True,1.2633977220669563e+18,1263445797317890055,3305911289.0,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,0,False,False,,,0.6145,0.216,0.053,0.731
46,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,102,,2020-05-17 12:59:55,True,,1262004922784063489,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,21,False,False,,,0.6124,0.25,0.0,0.75
47,We are letting global aid organisations utilise our channels to share information around health and safety during t ,False,62,,2020-05-15 12:56:47,True,,1261279361510117381,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,13,False,False,,,0.6124,0.238,0.0,0.762
48,"In response to the urgent need for personal protective equipment (PPE) for health care workers, we've adapted our s ",False,129,,2020-05-14 08:00:01,True,,1260842287396945921,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,27,False,False,,,0.6124,0.227,0.0,0.773
49,"Nurses everywhere, we thank you.

Today is #InternationalNursesDay, a day we honour the vital role nurses play in h ",False,126,,2020-05-12 05:59:37,True,,1260087212827435008,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,30,False,False,,,0.8689,0.419,0.0,0.581
50,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,66,,2020-05-10 08:00:03,True,,1259392744759463941,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.6124,0.25,0.0,0.75
51,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,81,,2020-05-03 08:00:40,True,,1256856185191399426,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,21,False,False,,,0.6124,0.25,0.0,0.75
52,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,134,,2020-04-26 08:00:01,True,,1254319307879784448,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,30,False,False,,,0.6124,0.25,0.0,0.75
53, . has been ranked highest in this year's Fashion Transparency Index by . High street brands including ,False,0,,2020-04-22 08:48:00,False,,1252881829318627328,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hm,17,True,False,,,0.0,0.0,0.0,1.0
54,"We like to take fashion risks, but were not into risky fashion. Thats why weve adopted the strictest chemical re ",False,170,,2020-04-20 07:59:44,True,,1252144908946849794,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,27,False,False,,,0.2705,0.164,0.07,0.766
55,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,265,,2020-04-19 08:00:21,True,,1251782676819980289,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,72,False,False,,,0.6124,0.25,0.0,0.75
56,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,254,,2020-04-12 08:00:05,True,,1249245891724226560,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,104,False,False,,,0.6124,0.25,0.0,0.75
57,"Even in times of uncertainty, innovation cant wait. The #globalchangeaward is initiated by #HMFoundation and suppo ",False,65,,2020-04-08 17:00:23,True,,1247932314727874563,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,17,False,False,,,0.0516,0.137,0.126,0.737
58,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,93,,2020-04-08 09:59:50,True,,1247826477879607296,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,26,False,False,,,0.6124,0.25,0.0,0.75
59,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,72,,2020-04-08 07:00:05,True,,1247781242705080322,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.6124,0.25,0.0,0.75
60,"Remember to be kind!

We're letting global aid organisations utilise our social media channels to share messages ar ",False,209,,2020-03-29 09:59:52,True,,1244202606622359552,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,70,False,False,,,0.7088,0.269,0.0,0.731
61,We're letting global aid organisations utilise our social media channels to share messages around health and safety ,False,134,,2020-03-28 10:59:50,True,,1243855311246626818,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,34,False,False,,,0.6124,0.25,0.0,0.75
62,For the ultimate retro vibe. #HMMan  ,False,147,,2020-03-14 10:59:48,False,,1238781871007416320,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,21,False,False,,,0.0,0.0,0.0,1.0
63,A T-shirt dress is always a good idea. #JustineSkyexHM #HM ,False,168,,2020-03-13 15:59:36,False,,1238494932291248128,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,26,False,False,,,0.4404,0.244,0.0,0.756
64,The exclusive collaboration with American singer-songwriter Justine Skye has DROPPED! #JustineSkyexHM #HM ,False,426,,2020-03-13 12:00:01,False,,1238434639167045633,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,52,False,False,,,0.2003,0.14,0.0,0.86
65,Fridays are for flowers (and fabulous outfits)! #JohannaOrtizxHM  ,False,88,,2020-03-13 08:00:01,False,,1238374241369837569,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,19,False,False,,,0.5707,0.345,0.0,0.655
66,Which signature floral print from #JohannaOrtizxHM is your fave? <U+0001F33A><U+0001F337><U+0001F338> Shop it now!  ,False,136,,2020-03-12 15:59:46,False,,1238132587832410112,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,19,False,False,,,0.4926,0.21,0.0,0.79
67,The brown trend beauty look is the perfect mix of cool and mature  and we have the ultimate palette to create it. ,False,78,,2020-03-12 10:59:59,True,,1238057143384838144,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.9287,0.45,0.0,0.55
68,Just in! #JohannaOrtizxHM is ready to shop. <U+0001F334>  ,False,86,,2020-03-12 08:00:09,False,,1238011887448662017,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.4199,0.285,0.0,0.715
69,City chic in one look. #HM  ,False,157,,2020-03-11 15:59:38,False,,1237770165959483392,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,19,False,False,,,0.2732,0.296,0.0,0.704
70,"Can't get enough? We put the beautiful prints on swimwear, as well. #JohannaOrtizxHM drops 12 March. ",False,85,,2020-03-11 11:00:03,True,,1237694773735161856,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.7184,0.3,0.0,0.7
71,"These dresses are for sitting, standing and lying down. #JohannaOrtizxHM drops 12 March.  ",False,117,,2020-03-11 07:59:56,False,,1237649442230149120,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,14,False,False,,,-0.5267,0.0,0.221,0.779
72,Trend alert: Windbreaker jackets with functional detailing. #HMMan  ,False,93,,2020-03-10 15:59:38,False,,1237407776990810113,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.296,0.239,0.0,0.761
73,Styling tip for #JohannaOrtizxHM: bare feet &amp; salsa rhythms! The main collection drops 12 March. ,False,187,,2020-03-10 10:59:50,True,,1237332329066094593,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,24,False,False,,,0.0,0.0,0.0,1.0
74,For everyone who loves to bloom: our collab with Johanna Ortiz returns with a full collection of vibrant pieces. Sh ,False,78,,2020-03-10 08:00:16,True,,1237287139408314368,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.7964,0.283,0.0,0.717
75,Easy style tip: Pair your basics with paisley. #HMMan  ,False,80,,2020-03-09 15:59:40,False,,1237045398243627016,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,7,False,False,,,0.4404,0.266,0.0,0.734
76,Springtime calls for romantic blouses. #HM  ,False,176,,2020-03-09 10:59:34,False,,1236969876411092992,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,15,False,False,,,0.4019,0.351,0.0,0.649
77,"Suit on, game on! #HMKids  ",False,81,,2020-03-09 08:00:01,False,,1236924689370447873,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,3,False,False,,,0.0,0.0,0.0,1.0
78,"7 of 10 leaders at H&amp;M are women, but this isnt the norm. When women are empowered, embraced for their differences ",False,88,,2020-03-08 16:00:07,True,,1236683121137004549,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
79,"At H&amp;M, no matter gender, sexual orientation or ethnicity, everyone has equal opportunities. And these values go be ",False,115,,2020-03-08 09:00:00,True,,1236577396041691138,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,19,False,False,,,0.64,0.248,0.05,0.702
80,"This <U+202F>#InternationalWomensDay, were taking a stand for gender equality and encouraging others to follow our lead. ",False,77,,2020-03-07 16:00:08,True,,1236320739214733312,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.5267,0.185,0.0,0.815
81,This #InternationalWomensDay were striving for change by highlighting that 7 of 10 leaders at H&amp;M are women. Domin ,False,95,,2020-03-07 11:00:17,True,,1236245280611328007,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.0,0.0,0.0,1.0
82,Delicious new styles with extra sugar on top! #HMKids  ,False,132,,2020-03-07 07:59:43,False,,1236199839400103936,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,5,False,False,,,0.6996,0.453,0.0,0.547
83,An ideal match: Checked tailored coats and functional cross-body bags. Will you give it a go? #HMMan ,False,76,,2020-03-06 15:59:57,True,,1235958304804921344,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,4,False,False,,,0.5267,0.175,0.0,0.825
84,All we want for spring: Sunny skies and classics to love forever. #HM  ,False,94,,2020-03-06 10:59:50,False,,1235882776223772672,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.8074,0.454,0.0,0.546
85,"It's here! Our spring collab with Karolina Kijak is an epic journey from paint to prints, land to sea and dream to ",False,77,,2020-03-06 08:00:11,True,,1235837567414628353,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.3164,0.098,0.0,0.902
86,"Dive into our new styles  but be careful, they're pretty sharp. #HMMan  ",False,112,,2020-03-05 15:59:46,False,,1235595871141515265,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,5,False,False,,,0.7351,0.36,0.0,0.64
87,"Join the nation <U+26A1><U+FE0F> Our bold collab with Australian fashion-activewear brand P.E Nation, is available worldwide now. ",False,72,,2020-03-05 10:59:50,True,,1235520388333006848,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.5859,0.242,0.0,0.758
88,It's always a good day for denim! <U+0001F499>#HM  ,False,117,,2020-03-05 07:59:45,False,,1235475069448736768,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,16,False,False,,,0.4926,0.313,0.0,0.687
89,Meet spring in this timeless style. #HMMan  ,False,76,,2020-03-04 11:59:50,False,,1235173102947991552,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,4,False,False,,,0.0,0.0,0.0,1.0
90,"Versatile, stylish, on trend: NEVER underestimate the power of a good overshirt. #HMMan  ",False,106,,2020-03-03 14:59:36,False,,1234855954983923714,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,7,False,False,,,0.5842,0.303,0.0,0.697
91,Our new dresses with feminine florals make your styling easy. <U+0001F49C> #HM  ,False,82,,2020-03-03 10:59:35,False,,1234795553441112064,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,8,False,False,,,0.4404,0.209,0.0,0.791
92,Spring calls for lighter layers. Prep your wardrobe with our jackets. #HMMan  ,False,49,,2020-03-03 08:00:01,False,,1234750360239181824,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,4,False,False,,,0.0,0.0,0.0,1.0
93,Ultimate '90s gear: The silver jacket and chunky trainers. <U+0001F44A> #HM  ,False,113,,2020-03-02 15:59:53,False,,1234508735072043008,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,15,False,False,,,0.0,0.0,0.0,1.0
94,For mini zebras and small adventurers! #HMKids  ,False,57,,2020-03-02 08:00:01,False,,1234387973208203264,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,4,False,False,,,0.2942,0.268,0.0,0.732
95,Every wardrobe needs at least one overshirt. #HMMan  ,False,98,,2020-03-01 15:59:53,False,,1234146348770963456,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.0,0.0,0.0,1.0
96,Get flirty with the 80s in this feminine print. #HM  ,False,122,,2020-03-01 07:59:45,False,,1234025520733487104,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,5,False,False,,,0.1531,0.151,0.0,0.849
97,Get the football stars spring-fresh look by combining sharp tailoring with athleisure. #HMMan ,False,61,,2020-02-29 15:59:59,True,,1233783984548651009,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,6,False,False,,,0.0,0.0,0.0,1.0
98,Elevate your style with our latest spring bling. #HMMan  ,False,93,,2020-02-29 07:59:41,False,,1233663116183056384,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,7,False,False,,,0.0,0.0,0.0,1.0
99,"With the overshirt, your ultimate layering piece, trans-seasonal dressing becomes EASY. Find your favourite now. ",False,92,,2020-02-28 16:00:00,True,,1233421600986468353,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,5,False,False,,,0.5622,0.206,0.0,0.794
100,Spring-ready in cropped trousers: check. Pair with your favourite trainers for a smart casual look. #HMMan ,False,133,,2020-02-28 07:59:55,True,,1233300784747552768,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,12,False,False,,,0.5423,0.243,0.0,0.757
101," is a startup like no other, founded by our friends at H&amp;M Foundation. Their vision is to gi ",False,49,,2020-02-27 15:59:36,True,,1233059115724943364,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,3,False,False,,,0.6597,0.319,0.092,0.588
102,Best friends and babies are a perfect match. <U+2764><U+FE0F> #HMKids  ,False,106,,2020-02-27 11:59:40,False,,1232998734352592896,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,9,False,False,,,0.9001,0.611,0.0,0.389
103,Professional football player Raheem Sterling puts his own unique spin on the new collection! #HMMan ,False,126,,2020-02-27 08:00:15,True,,1232938482131230721,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,18,False,False,,,0.0,0.0,0.0,1.0
104,Fresh colouring and a romantic silhouette  how fab! #HM  ,False,122,,2020-02-26 16:00:01,False,,1232696830095429633,,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",hm,10,False,False,,,0.807,0.542,0.0,0.458
